id,titre,amplitude,rms,dB,Peak,Score,Danger%,env,cri,cri_type,moy_danger,centroid_mean,bandwidth_mean,flatness_mean,mfcc_mean,pcen_mean,zcr_mean
37,synth_fill_6.wav,0.2409730561326388,0.2409730561326388,-12.360594242688862,1.0,28.09754736926667,53.46907443019175,3,True,enfant,53.62,4331.531078767101,3111.720746234352,0.013138818485556716,-31.6079987514442,0.2067918035953785,0.06789230552321845
38,synth_fill_6.wav,0.07321452810138325,0.07321452810138325,-22.70793601447152,0.31306648276776994,-0.8008085176085515,33.071959827530556,3,True,enfant,53.62,3561.093203478455,3355.460584011007,0.024234517625278937,-25.926842812399528,0.12935024819530044,0.054580793755841614
39,synth_fill_6.wav,0.08464037398200304,0.08464037398200304,-21.448345907132676,0.5588896909932772,4.430402329893063,41.65430956526591,3,True,enfant,53.62,4097.75710159606,3115.8500980522167,0.0032198964788301815,-27.298126982647126,0.2123837843879414,0.06129299578571182
40,synth_fill_6.wav,0.22129796823766446,0.22129796823766446,-13.100412217589819,1.0,26.153631350218248,52.231199901089504,2,True,adulte,53.62,2325.8688541628594,2070.56874740043,0.0022990542165394687,-10.72742165381053,0.275732674382039,0.07701151207124787
41,synth_fill_6.wav,0.12763398524130437,0.12763398524130437,-17.880605350117918,1.0,16.27041614424539,54.75702431672832,3,True,enfant,53.62,4187.379335737275,3045.616789315935,0.01991902925223794,-21.1707038244695,0.38835716914717433,0.07526753209780318
42,synth_fill_6.wav,0.0638722601750331,0.0638722601750331,-23.893618326318236,0.3,-2.337028349156471,28.842746297875387,2,True,enfant,53.62,3527.3327384773247,2594.442960755928,0.004488243774551221,-26.339864531672863,0.19569268908812842,0.07224376554847273
43,synth_fill_6.wav,0.21289369651778717,0.21289369651778717,-13.43670314528225,1.0,25.313144148781845,56.5883858226856,2,True,enfant,53.62,3677.2472414324843,3196.7371653641508,0.043996128662825595,-27.421143064402322,0.3205213131411658,0.07017404651924243
44,synth_fill_6.wav,0.08548790875594456,0.08548790875594456,-21.361804530827158,0.7269625474186163,7.062568646341234,52.922710495716736,3,True,enfant,53.62,4710.252108900896,3490.5051420006735,0.019228886203846378,-31.74764646177147,0.3329238882225991,0.0470401770126509
45,synth_subject_7.wav,0.22168255036860235,0.22168255036860235,-13.08533063470546,1.0,26.19193871213546,50.92329500832539,2,True,adulte,57.79,3501.7421355829947,2754.5428740846824,0.04522509242729877,-26.906283934922023,0.25157571173435717,0.07132287330538709
46,synth_subject_7.wav,0.2291046456992401,0.2291046456992401,-12.799284172928244,1.0,26.928729569475085,60.58506542206829,2,True,enfant,57.79,3516.2564772204473,3405.3819764192635,0.01664636824193033,-38.17426646427733,0.38501859011524153,0.0775303573468778
47,synth_subject_7.wav,0.17636744243395985,0.17636744243395985,-15.071582409351723,1.0,21.573604190040925,52.89926638135247,3,True,enfant,57.79,3939.8161575470967,2828.664545369916,0.03786635194244632,-26.549630878459233,0.3374737131177546,0.0694809071397277
48,synth_subject_7.wav,0.14888406094051632,0.14888406094051632,-16.542977539461077,0.6469537353659369,13.343542135999819,47.64779884339283,3,True,enfant,57.79,4324.293323485604,2941.530501373377,0.018194835615051856,-22.245916344834004,0.13512010492828178,0.03714958410264179
49,synth_subject_7.wav,0.17364361266325223,0.17364361266325223,-15.20677372324242,0.7999302914778327,18.28705652360646,45.494923650623,3,True,enfant,57.79,3626.1602091724963,3200.96913145912,0.04127114290522746,-38.54473987271613,0.3118726681469489,0.034067439032094984
50,synth_subject_7.wav,0.2473279157002351,0.2473279157002351,-12.134502129309597,1.0,28.718982191364006,56.61140304775032,2,True,enfant,57.79,4055.963220600336,3312.7995672575025,0.04931405212732068,-21.055028452322826,0.3260134555776825,0.04881297927654579
51,synth_subject_7.wav,0.20542938318548737,0.20542938318548737,-13.746706475343268,1.0,24.560997417167357,44.78124635991856,3,True,adulte,57.79,2848.4440184939526,2906.3543850947362,0.0251386301102521,-26.66407553081546,0.10340609343022572,0.05343303209970632
52,synth_accept_8.wav,0.020693612464126473,0.020693612464126473,-33.68285403930383,0.07424105041822293,-14.072322266248452,17.14402611924061,3,False,aucun,25.7,2298.420604232127,2119.067318898135,0.09625508229897965,-13.330498792227232,0.14371764488092603,0.04285696690254886
53,synth_accept_8.wav,0.030123625466750743,0.030123625466750743,-30.421566877542887,0.23544965149645983,-9.269148628984487,14.969106818618595,1,False,aucun,25.7,1024.3089493796326,2454.8182400614587,0.08922316825610904,-56.54720704395391,0.18192527727157498,0.09943718368954403
54,synth_accept_8.wav,0.05984688559611888,0.05984688559611888,-24.459023769030786,0.46958934657447743,-0.39792083820872115,28.570177442552968,3,False,aucun,25.7,2046.1956883402977,1944.0979572028937,0.04599956541200955,-4.34010488123063,0.20688952002101585,0.06674514495384802
55,synth_accept_8.wav,0.014090174230731209,0.014090174230731209,-37.021056304344235,0.06206462416107608,-16.45234485129748,15.289156837512687,2,False,aucun,25.7,2900.8229681531175,2335.3956758363747,0.06239312718235214,-23.54745977714296,0.11934529574528317,0.035049692777900904
56,synth_where_9.wav,0.04180170052234476,0.04180170052234476,-27.575913223796583,0.24739419154516584,-6.732907696933223,24.132393146600045,3,False,aucun,31.04,1155.4692739299696,2461.59221149925,0.07011800968795477,18.896859558368234,0.18402409158603011,0.044762209302906225
57,synth_where_9.wav,0.07162580552984914,0.07162580552984914,-22.898488348514157,0.27311526295642974,-1.6224507875227019,28.554307990367622,1,False,aucun,31.04,2821.854368987685,2233.8058643847535,0.07284623133044764,15.983993063353921,0.20335379898394745,0.05345944290324951
58,synth_where_9.wav,0.08794575005503676,0.08794575005503676,-21.11560409269036,0.28372119946001073,0.7336759499579202,20.56809146504038,1,False,aucun,31.04,1052.733948994504,1564.6950503170744,0.0987403368021795,4.844266462546628,0.08760422277588205,0.06753045722817082
59,synth_where_9.wav,0.09729229580331429,0.09729229580331429,-20.23834169328428,0.7015353042663821,8.187242381618733,31.409318294172998,2,False,aucun,31.04,2676.657409422276,1703.0397396924554,0.02806730012113992,-26.814439812986784,0.06409387416273178,0.08917779010040426
60,synth_where_9.wav,0.09997459059575176,0.09997459059575176,-20.002120432717337,0.7981155705827985,9.968640590043448,32.87850369704026,1,False,aucun,31.04,2110.863411205255,2153.481122770766,0.08511509167706374,15.581258390594243,0.11183702543579942,0.05604353082480748
61,synth_where_9.wav,0.09586459245328502,0.09586459245328502,-20.366744788595923,0.5781471987956183,6.158002983899117,27.32250105872165,3,False,aucun,31.04,1457.2856110069254,2007.5510266087852,0.03645810908525121,-10.549740763368334,0.07838939804990726,0.07372585564742397
62,synth_where_9.wav,0.07950865525620754,0.07950865525620754,-21.991602591680696,0.4453134682024996,2.0445931476937496,22.433809959718875,3,False,aucun,31.04,2704.3630006370804,1827.8602581617283,0.08778870666317616,-15.124962277169097,0.15087071655309925,0.03072121827605126
63,synth_between_10.wav,0.0779623530106257,0.0779623530106257,-22.162189824464818,0.4756910201242855,2.2912586304819307,20.793112367044547,2,False,aucun,24.07,2408.1595361984473,1319.446242263366,0.002439921901120311,-49.09028195305842,0.13764688970164923,0.06719341494837065
64,synth_between_10.wav,0.04937274298213562,0.04937274298213562,-26.13007896062466,0.37132220313792247,-3.5453869946726453,26.750094027453777,2,False,aucun,24.07,1696.5109340466006,1770.9842337397163,0.04025773544980575,2.692241019291444,0.2055216750569684,0.08898909669973962
65,synth_between_10.wav,0.023236613283613414,0.023236613283613414,-32.676169600492756,0.17736363144713718,-11.818701265850247,15.972666671827065,1,False,aucun,24.07,1984.2325861590764,1387.3665824484374,0.09802322495326224,-23.269139500939097,0.17315452349821742,0.04630012882300066
66,synth_between_10.wav,0.03161310569003738,0.03161310569003738,-30.00238198277223,0.106830694117598,-10.869682124419155,10.211713019324346,1,False,aucun,24.07,1257.7594438212984,1192.0687584366588,0.014743890092291604,-47.84778451901645,0.21021868620080364,0.034550406751931585
67,synth_between_10.wav,0.09071095689154107,0.09071095689154107,-20.84670928200307,0.4871004402652708,4.140028514300813,19.64419312962268,2,False,aucun,24.07,2335.1154770420544,1258.4798068024447,0.005045993010381408,-44.61687849530634,0.09223376576804114,0.04228722712255669
68,synth_between_10.wav,0.017983228038135006,0.017983228038135006,-34.90216398534809,0.06479679601231084,-15.040471809438582,12.777451296005301,2,False,aucun,24.07,1921.5575360654516,1309.5005776086887,0.05083830981463083,-30.858411116153963,0.2225987071573413,0.023144971187287915
69,synth_between_10.wav,0.0665110350541817,0.0665110350541817,-23.541995278986683,0.226722494362282,-3.049277419724575,18.66796297480967,1,False,aucun,24.07,2747.1572482135543,2381.30860079772,0.02841088716657317,-55.1137632116109,0.2515503199482653,0.07986077523069267
70,synth_consumer_11.wav,0.09186986466734207,0.09186986466734207,-20.736443922524753,0.5716907903481877,5.5567290673478045,35.38664318627483,3,True,adulte,36.18,2969.0459703820425,2618.2547715302962,0.023664201090524247,-18.932590812906827,0.324241281440127,0.031834160144529895
71,synth_consumer_11.wav,0.07420146272960972,0.07420146272960972,-22.591633610826225,0.5547326721985216,2.9612902959334892,21.71775467702238,3,False,aucun,36.18,2023.354884231332,1798.1702278979735,0.045293824315522015,-51.426239092817916,0.1831543166137558,0.03939764029077837
72,synth_consumer_11.wav,0.12545683262092455,0.12545683262092455,-18.0300443899994,0.5169357438843083,8.775560572938888,38.08208581696107,2,True,adulte,36.18,2644.1583311663567,2211.448006996545,0.0068683444591433095,-20.17507943466256,0.36715818422196855,0.05967962267770244
73,synth_air_12.wav,0.2078342477214677,0.2078342477214677,-13.645615931265722,1.0,24.803931852084553,47.686567343013344,3,True,adulte,50.52,2173.8405761748472,2537.1065418185476,0.037526534235032175,-12.394766459373628,0.22949786386890383,0.03637901513977819
74,synth_air_12.wav,0.04267740667587717,0.04267740667587717,-27.395836051488867,0.2658625839639787,-6.29578673221458,20.069598768164845,3,False,aucun,50.52,2141.556609337824,1534.1450888467693,0.06097170711633183,18.92121990343837,0.10930669793399862,0.0281425978096323
75,synth_air_12.wav,0.09919154567690164,0.09919154567690164,-20.07041927728521,0.4923955853582216,5.286047795882849,30.782308294138577,3,True,adulte,50.52,2373.1340481026114,2285.095168693847,0.044941505806694836,-24.798792141157357,0.12407012369849267,0.05622556947851273
76,synth_air_12.wav,0.2464757233817213,0.2464757233817213,-12.164481761746398,1.0,28.635816989664505,55.64844785465321,3,True,adulte,50.52,2795.7111980914833,2969.470433275369,0.04103653147651472,-4.034786223180593,0.17737084811348197,0.03854437936950329
77,synth_us_13.wav,0.2358751978255172,0.2358751978255172,-12.546317627779967,1.0,27.59685701215139,52.77504263007068,2,True,adulte,49.24,3143.2253789397996,2279.979093660284,0.010165143679318644,-6.915212004241894,0.19710377092127312,0.05127182193082084
78,synth_us_13.wav,0.09848194648301606,0.09848194648301606,-20.13277932700757,0.46178391010153863,4.73892470666058,31.901505791271017,2,True,adulte,49.24,3221.240084883265,2288.6305532402557,0.008563773048435913,-12.562853357321632,0.24434203055644527,0.056629471627579295
79,synth_us_13.wav,0.11732085563878412,0.11732085563878412,-18.61242153106274,0.5639012920084837,8.537977065698614,38.253082441049656,2,True,adulte,49.24,2126.7499409455354,2989.9602323899453,0.04068384784687711,-20.32938465075831,0.17639219642912918,0.06407513611119647
80,synth_herself_14.wav,0.16912774812156886,0.16912774812156886,-15.43565131470353,1.0,20.812394192373745,54.73094060505675,2,True,adulte,60.42,2823.681828294537,2348.868266542995,0.04170035098159873,-2.114125672565226,0.38950807319995384,0.03621486117427723
81,synth_herself_14.wav,0.23766809136420758,0.23766809136420758,-12.480545883550263,1.0,27.773174367361477,64.63456108867459,2,True,bebe,60.42,4599.744401050166,3741.120649290059,0.04224961006115533,-38.51053773640176,0.14193171298788687,0.06976336559299451
82,synth_herself_14.wav,0.0827311885731409,0.0827311885731409,-21.64650973642693,0.4124641825210423,1.9822029554534417,38.21149605965878,3,True,adulte,60.42,3629.1494404627642,2665.1972206962,0.018582693722051624,-14.30803725692642,0.36316016224393255,0.04962225537113177
83,synth_herself_14.wav,0.13782698171404367,0.13782698171404367,-17.213252067966277,0.8630266047455188,15.364931574323139,44.77559804950761,2,True,adulte,60.42,2925.359571339213,2301.377874164142,0.02563329911453148,-7.571718594712465,0.16966380854404522,0.07497872866372843
84,synth_either_15.wav,0.05891975750025898,0.05891975750025898,-24.5946335678618,0.4438048572946718,-0.9266633244901037,26.471781019188736,3,False,aucun,25.39,2248.475991827984,1175.3470610625461,0.06314309725407037,15.186569889078015,0.13372640366427152,0.03114176581307098
85,synth_either_15.wav,0.06580654803356623,0.06580654803356623,-23.634485811208773,0.37294580896659113,-0.9585319284202214,19.315655766586268,2,False,aucun,25.39,2787.7851661019154,2182.8958168367963,0.03186048471175928,-47.8660096213799,0.11212228495361644,0.07951570340581415
86,synth_either_15.wav,0.06129007163841849,0.06129007163841849,-24.252055703947182,0.41752595226716216,-0.959932836892678,25.746929484914595,1,False,aucun,25.39,2753.531273523499,1513.1226230738612,0.011952541958565516,5.700584373761032,0.26161307293362956,0.030199092986558596
87,synth_either_15.wav,0.08175658292015983,0.08175658292015983,-21.749439129890224,0.3065534316615648,0.26410854359114744,22.351408160663386,2,False,aucun,25.39,1458.502790465283,2083.3788525895993,0.06447361565564444,-2.397077076314048,0.223487111116775,0.0634179554678077
88,synth_either_15.wav,0.04111263941535275,0.04111263941535275,-27.720281547805353,0.16066772549360006,-8.161113738270455,18.61965313017985,2,False,aucun,25.39,2816.9011226672565,1875.0876921491808,0.04673857456076914,-27.93188665890881,0.28682083490295385,0.03226811224928641
89,synth_either_15.wav,0.055529981099601944,0.055529981099601944,-25.109293070300392,0.3363601539835936,-3.066845737428137,26.668744435167074,1,False,aucun,25.39,1036.220367641681,2308.185863416227,0.05694818517533169,14.569462598688986,0.22416270596922305,0.09379995049418366
90,synth_either_15.wav,0.023728513862283522,0.023728513862283522,-32.49422317841794,0.1395578733013049,-12.255462380706714,17.71732888443959,1,False,aucun,25.39,2213.430092765712,1636.196006953579,0.09350233446213248,-1.0844611500221717,0.28139212822669407,0.056067149712330566
91,synth_picture_16.wav,0.2469682397924669,0.2469682397924669,-12.147142701632223,1.0,28.68388783258124,55.11869436301257,2,True,enfant,56.74,3686.9940218049,3420.8418826173724,0.026423064799177536,-22.602072758757433,0.2773826307234788,0.04995013519350651
92,synth_picture_16.wav,0.11703944832918019,0.11703944832918019,-18.633280465864736,1.0,15.046515633402048,51.892133133869265,2,True,enfant,56.74,3506.948034506904,2833.499171691144,0.027332384543958223,-32.03662612818113,0.37595668492382817,0.04731729971829807
93,synth_picture_16.wav,0.19750024962194968,0.19750024962194968,-14.088603043565577,1.0,23.755718447973184,60.02512412997028,3,True,enfant,56.74,3836.907234409973,2952.4395161326934,0.009642962338804944,-37.182859592404,0.24951033182184396,0.0509462724752274
94,synth_picture_16.wav,0.12247877982332663,0.12247877982332663,-18.238712060435006,0.916573635623464,14.427550890000585,52.19916043656979,2,True,enfant,56.74,4448.396431879296,2513.0944565883337,0.00972376237661782,-26.729252559665788,0.3883210952408366,0.03743313638765565
95,synth_picture_16.wav,0.06706993361572877,0.06706993361572877,-23.46931296627264,0.669441473830137,3.672560313574037,39.89064067405935,3,True,enfant,56.74,4253.292515496863,3095.3850173200435,0.037748063049559716,-38.65847045223145,0.16297167792867573,0.0749027144720357
96,synth_picture_16.wav,0.08813754413273332,0.08813754413273332,-21.096682548349136,0.3718785643089225,2.0808407210779354,35.22407388209586,2,True,enfant,56.74,4208.1004176649985,3064.8411332626165,0.03900085321805552,-38.68582721143295,0.2359866504244083,0.056219513466379004
97,synth_large_17.wav,0.13015261217506519,0.13015261217506519,-17.710875486795345,0.9576423546899615,15.921406550956966,53.43406993903726,2,True,enfant,48.46,3732.860368896069,2681.928130495271,0.047359657644548005,-22.764287579729654,0.21199279488392592,0.04353723365717769
98,synth_large_17.wav,0.1317468342196193,0.1317468342196193,-17.60513030700651,0.5470547688222197,9.943003116399584,42.96210092137632,2,True,enfant,48.46,3734.2288960492856,3215.9722288473977,0.0023277036326706914,-26.821521161796973,0.16659164857988484,0.041553739829403566
99,synth_large_17.wav,0.011773948397892774,0.011773948397892774,-38.580819748625956,0.04145069055399913,-17.72673364417157,14.177965113675212,1,False,aucun,48.46,2599.832170746379,1267.8169930815004,0.024580095323625928,-7.780311371850026,0.07486034818983629,0.03945377527995633
100,synth_continue_18.wav,0.08701268212956573,0.08701268212956573,-21.20824906115006,0.6222363322547909,5.690435023612091,23.530657041861655,1,False,aucun,52.63,1794.3670592369097,2002.1277048559691,0.030021625295840314,-43.60125636673432,0.27408395463027996,0.021040153880858885
101,synth_continue_18.wav,0.09157725102920547,0.09157725102920547,-20.764153098590143,0.380887481883887,2.6574157612996707,35.46758604079326,3,True,enfant,52.63,3772.153152634696,3083.041560969692,0.04474091384277177,-31.571508988150043,0.34523306852153235,0.047090867584893795
102,synth_continue_18.wav,0.1259384816334534,0.1259384816334534,-17.99676197170248,0.9497990191911428,15.323682832692173,56.83512572943438,3,True,enfant,52.63,3902.0954612343144,3124.148907849134,0.028050311861747033,-31.81176695617519,0.23083795874059504,0.044723287977095884
103,synth_continue_18.wav,0.2027211588319522,0.2027211588319522,-13.861975550809758,0.9813080674818103,24.00632594337845,55.45819741365321,3,True,enfant,52.63,4802.701963846869,2987.4311982495137,0.040192907541418445,-22.10895546211817,0.22756405134077007,0.031123465416005868
104,synth_style_19.wav,0.1583268429321734,0.1583268429321734,-16.0088541009195,1.0,19.661720384114123,52.200817856420265,2,True,enfant,49.31,3886.8315281498035,2639.356074072824,0.04923570685447406,-23.30139526401402,0.2577070546908058,0.038583964292415174
105,synth_style_19.wav,0.05367813530949335,0.05367813530949335,-25.403889772332775,0.5091796715491499,-0.7699989881696716,36.405954163203035,2,True,enfant,49.31,3676.6266243352115,3076.5164755142537,0.02815472212327388,-34.51889558625588,0.2954261165055593,0.07148709018536009
106,synth_style_19.wav,0.0521991657316961,0.0521991657316961,-25.64656236284869,0.3,-4.147347922888658,39.06209264460951,3,True,enfant,49.31,4850.0279627721575,3373.890077562515,0.030425326161249017,-28.051737956593833,0.2995110023638767,0.03876856393117248
107,synth_everybody_20.wav,0.1337541049784146,0.1337541049784146,-17.473792668879163,0.8424945254862098,14.600849946126733,39.59259436715944,2,True,adulte,58.59,3037.8354105656754,2046.965966775055,0.03716364720489215,-25.01149893731762,0.12483960037753795,0.060157605473319414
